name;original_text;translated_text
TROUPE_HUNTER_REPEAT_NOMAP;Grrr... bug not flea. Still wishing for knowings of my work? But you hold no map to mark! Until a map is owned, we have no trade to make.;Grrr... serangga bukan kutu. Masih ingin tahu tentang pekerjaan saya? Tapi kamu tidak punya peta untuk ditandai! Sampai peta dimiliki, kita tidak punya perdagangan untuk dilakukan.
CARAVAN_LECH_SPA_ACCEPT;"Thank you. Thank you! I&#8217;ll treasure these sweet-smelling rosaries dearly! Now, don&#8217;t be shy. Step inside!";Terima kasih. Terima kasih! Saya akan menghargai tasbih yang berbau manis ini! Sekarang, jangan malu-malu. Masuklah!
FG_BOUNCE_COMPLETED_CHAMP;"Vikna! My dear one, my dancer, the game has ended and you have proven yourself the champion!&lt;page&gt;None can best your score, you have shamed us all with your fearsome grace! But you will keep playing for me, yes?&lt;page&gt;The end of the world need not be a lonely thing... eheh heh...";"Vikna! Sayangku, penari saya, permainan telah berakhir dan Anda telah membuktikan diri Anda sebagai juara! &lt;page&gt;Tidak ada yang bisa mengalahkan skor Anda, Anda telah mempermalukan kita semua dengan keanggunan Anda yang menakutkan! Tapi Anda akan terus bermain untuk saya, kan? &lt;page&gt;Akhir dunia tidak harus menjadi hal yang kesepian... eheh heh..."
TROUPE_LEADER_QUEST1_TRAVEL_ACCEPT;Excellent, excellent! Let us make preparations and be off without delay! Rouse yourself fleas, for the caravan roams once more!;Bagus, bagus! Mari kita buat persiapan dan segera berangkat! Bangkitlah kalian kutu, karena karavan berkeliaran sekali lagi!
FG_BOUNCE_INTRO_REPEAT;My dear, will you play Flea Bounce for me once more? Leap up and bounce on the fleas who fly past for as long as you are able!;"Katakan dodeshna kepada kutu baru yang duduk di sana? Dia pendiam, tetapi sangat pandai bermain game! &lt;page&gt;Jangan khawatir tentang dia, Grishkin akan menjaganya. Akan mengisinya dengan brew dan mempertemukannya dengan semua kutu lainnya."
TROUPE_MEMBER_SHORT_SETH;"Say you dodeshna to the new flea sitting there? Is quiet one, but is very good at games!&lt;page&gt;Have no worry for him, Grishkin will look after. Will fill him with brew and meet him to all the other fleas.";"Katakan kau dodeshna pada kutu baru yang duduk di sana? Dia pendiam, tapi sangat jago bermain!&lt;page&gt;Jangan khawatirkan dia, Grishkin akan menjaganya. Akan kuberi dia minuman dan kutemukan dia bersama kutu-kutu lainnya."
TROUPE_LEADER_REPEAT_JUDGE;"Here we shall remain, for a time, Miss Hornet, and pray that more lost fleas find their way to us.&lt;hpage&gt;What others I encounter, I shall send your way, Fleamaster.";"Di sini kita akan tetap, untuk sementara waktu, Nona Hornet, dan berdoa agar lebih banyak kutu yang hilang menemukan jalan mereka kepada kita. &lt;hpage&gt;Apa pun yang saya temui, saya akan mengirimkannya kepada Anda, Fleamaster."
FESTIVAL_POT_TAKE_BREW;Take Flea Brew?;Ambil Flea Brew?
FESTIVAL_BOARD_TITLE_BOUNCE;Bounce;Bounce
TROUPE_LEADER_ALLRESCUED;"&lt;hpage&gt;That is well, Fleamaster. My travels through this land have been far and deep, and yet at almost every reach I met the friendly, inquisitive presence of your kind.&lt;hpage&gt;You fleas have an uncommon desire for adventure which I find admirable, even if it is seldom matched by capability.&lt;hpage&gt;Though I am long accustomed to travelling alone, following your journey, and sharing some part in its progress has been a warm thing.&lt;page&gt;Ahh, and so happy too have you made we fleas!&lt;page&gt;I would be honoured to bestow one final gift unto you, miss Hornet, a treasure from fleakind&#8217;s glorious past. May it mark you forever as a friend to us all.";"Itu bagus, Fleamaster. Perjalanan saya melalui tanah ini telah jauh dan dalam, namun di hampir setiap jangkauan saya bertemu dengan kehadiran ramah dan ingin tahu dari jenis Anda.&lt;hpage&gt;Kalian para kutu memiliki keinginan yang tidak biasa untuk berpetualang yang saya anggap mengagumkan, meskipun itu jarang sebanding dengan kemampuan.&lt;hpage&gt;Meskipun saya sudah lama terbiasa bepergian sendirian, mengikuti perjalanan Anda, dan berbagi sebagian dari perkembangannya telah menjadi hal yang menghangatkan.&lt;page&gt;Ahh, dan betapa senangnya juga Anda membuat kami, para kutu!&lt;page&gt;Saya akan merasa terhormat untuk memberikan satu hadiah terakhir kepada Anda, Nona Hornet, sebuah harta dari masa lalu kutu yang mulia. Semoga itu menandai Anda selamanya sebagai teman bagi kami semua."
CARAVAN_LECH_SPA_ACCEPT_INTIMIDATED;The spa is yours, dear guest! And always open for one so considerate and kindly as yourself... eheh heh...;Spa itu milik Anda, tamu terkasih! Dan selalu terbuka untuk orang yang begitu bijaksana dan baik seperti Anda... eheh heh...
CARAVAN_LECH_SAVED_REPEAT;"With luck, my dear, we will meet again when I have joined the flea caravan.&lt;page&gt;My carriage hides a special secret I&#8217;d gladly to share with you when next we meet!";"Dengan keberuntungan, sayangku, kita akan bertemu lagi saat saya bergabung dengan karavan kutu.&lt;page&gt;Kereta saya menyembunyikan rahasia khusus yang dengan senang hati saya bagikan kepada Anda saat kita bertemu lagi!"
TROUPE_LEADER_GAMES_INTRO_ACCEPT_1;The pact is made then. Fellows! Steel yourself! It is time, it is time!;Paktanya dibuat kalau begitu. Teman-teman! Kuatkan diri kalian! Sudah waktunya, sudah waktunya!
TROUPE_MEMBER_TALL_FLEATOPIA_REPEAT;This long lake... Space is much more big here. Finally I have some quiet from the little fleas.;Danau yang panjang ini... Ruang di sini jauh lebih besar. Akhirnya saya mendapatkan sedikit ketenangan dari kutu-kutu kecil.
TROUPE_LEADER_QUEST1_TRAVEL_DECLINE;"Ahh, that is a shame, but I understand. I&#8217;m sure our roads will cross each other soon enough.&lt;page&gt;And now, we must be off! Rouse yourself, fleas. The caravan roams once more!";"Ahh, itu memalukan, tapi saya mengerti. Saya yakin jalan kita akan segera bertemu.&lt;page&gt;Dan sekarang, kita harus pergi! Bangkitlah, para kutu. Karavan berkeliaran sekali lagi!"
FG_JUGGLE_INTRO_GAMESCOMPLETE;The grand ceremony has ended, but still we play! Will you honour us with a display of Flea Juggle, Miss Grand Champion Hornet?;Upacara agung telah berakhir, tetapi kita masih bermain! Maukah Anda menghormati kami dengan pertunjukan Flea Juggle, Nona Juara Agung Hornet?
TROUPE_LEADER_GREYMOOR_TRAVEL;Wonderful! Wonderful! The fleas will be overjoyed to share this next journey with our favoured companion! Let us away!;Luar biasa! Luar biasa! Kutu-kutu akan sangat gembira untuk berbagi perjalanan berikutnya dengan teman favorit kita! Mari kita pergi!
FG_BOUNCE_ACCEPT;Mamashka! Let our beautiful game begin! Flea Bounce!;Mamashka! Biarkan permainan indah kita dimulai! Flea Bounce!
TROUPE_LEADER_JUDGE_READYTOLEAVE_NO_LAKE;"&lt;hpage&gt;Unfortunately not, Fleamaster. I have visited many of this kingdom&#8217;s caves and none would offer the safety and space you require.&lt;hpage&gt;If ever I come upon such a place, I will let you know.";"Sayangnya tidak, Fleamaster. Saya telah mengunjungi banyak gua di kerajaan ini dan tidak ada yang menawarkan keamanan dan ruang yang Anda butuhkan.&lt;hpage&gt;Jika suatu saat saya menemukan tempat seperti itu, saya akan memberi tahu Anda."
FESTIVAL_BOARD_SPIRIT_NAME;Flealia;Flealia
FG_JUGGLE_INTRO_FIRST;"How do you like our festival, Miss Hornet? While the world crumbles around us, we will laugh and dance and frolick!&lt;page&gt;Make merry with us, and play some of the games of old!&lt;hpage&gt;My time is slim, Fleamaster. If I am to join your games, know it will be only to hone my skills for the greater trial I must soon face below.&lt;page&gt;Of course! Of course! Joy or learnings! Any reason is fine by us, Miss Hornet!&lt;page&gt;And look here, we have Flea Juggle, where the challenge is to strike fleas upwards and keep them airborne for as long as possible.&lt;page&gt;To have our treasured guest challenge this humble game would be an honour for us, truly!";"Bagaimana Anda menyukai festival kami, Nona Hornet? Sementara dunia hancur di sekitar kita, kita akan tertawa dan menari dan bersenang-senang!&lt;page&gt;Bergembiralah bersama kami, dan mainkan beberapa permainan lama!&lt;hpage&gt;Waktu saya sempit, Fleamaster. Jika saya harus bergabung dalam permainan Anda, ketahuilah itu hanya untuk mengasah keterampilan saya untuk uji coba yang lebih besar yang harus saya hadapi segera di bawah.&lt;page&gt;Tentu saja! Tentu saja! Kegembiraan atau pelajaran! Alasan apa pun baik-baik saja bagi kami, Nona Hornet!&lt;page&gt;Dan lihat di sini, kami memiliki Flea Juggle, di mana tantangannya adalah memukul kutu ke atas dan menjaga mereka tetap di udara selama mungkin.&lt;page&gt;Meminta tamu berharga kami menantang permainan sederhana ini akan menjadi suatu kehormatan bagi kami, sungguh!"
CARAVAN_LECH_WOUNDED_REPEAT;A mistake, treasured guest! Never again! Ohhh. Never again!;Sebuah kesalahan, tamu berharga! Jangan pernah lagi! Ohhh. Jangan pernah lagi!
TROUPE_HUNTER_MEET;"&lt;hpage&gt;Fair greetings again, large flea. Amongst all of your troupe, I had little doubt you would survive to reach this caravan.&lt;hpage&gt;Would you tell me now of the task that saw you so apart from your fellows, and so fearsome in form?&lt;page&gt;Grrr....Bug not flea! Mine is to track, by trail and smell and senses sharp. Find our friend fleas, our young most of most, to bring them together and grow them strong.&lt;hpage&gt;If you have sensed the locations of other lost fleas, share them with me. I may be able to send them safe to the caravan.&lt;page&gt;My learnings? Not free for you, bug not flea. Rosaries! Give those and I shall say of what I have sensed. Work like mine... much long, and hard. For that, I deserve some riches held.";"Salam lagi, kutu besar. Di antara semua rombongan Anda, saya tidak ragu Anda akan bertahan untuk mencapai karavan ini.&lt;hpage&gt;Maukah Anda memberi tahu saya sekarang tentang tugas yang membuat Anda begitu terpisah dari teman-teman Anda, dan begitu menakutkan dalam bentuk?&lt;page&gt;Grrr....Serangga bukan kutu! Tugas saya adalah melacak, melalui jejak dan bau dan indra yang tajam. Mencari teman-teman kutu kami, yang paling muda dari semuanya, untuk membawa mereka bersama dan membuat mereka tumbuh kuat.&lt;hpage&gt;Jika Anda telah merasakan lokasi kutu-kutu hilang lainnya, bagikan kepada saya. Saya mungkin bisa mengirim mereka dengan aman ke karavan.&lt;page&gt;Pelajaran saya? Tidak gratis untuk Anda, serangga bukan kutu. Tasbih! Berikan itu dan saya akan mengatakan apa yang telah saya rasakan. Pekerjaan seperti milik saya... sangat lama, dan sulit. Untuk itu, saya pantas mendapatkan beberapa kekayaan yang disimpan."
TROUPE_LEADER_REPEAT_FLEATOPIA_ACT3;"So many lost fleas have made it here... Truly, I&#8217;d never dared to hope we could gather such a grand company.&lt;page&gt;But, oh! The world has grown so dangerous, and there may be more lost fleas out there. I do so hope they can find their way to us!";"Begitu banyak kutu hilang yang berhasil sampai di sini... Sungguh, saya tidak pernah berani berharap kami bisa mengumpulkan rombongan sebesar ini.&lt;page&gt;Tapi, oh! Dunia telah menjadi sangat berbahaya, dan ada lebih banyak kutu hilang di luar sana. Saya sangat berharap mereka bisa menemukan jalan mereka kepada kami!"
TROUPE_LEADER_REPEAT_FLEATOPIA_ALLRESCUED_ACT3;"We fleas are all gathered, but now the world has loudly marked its ending! As great as our numbers grew, it seems our caravan will be the last.&lt;page&gt;There is only one thing left to do... but the preparations require time. If your travels wind their way back to us, dear friend, you yourself are welcome to participate...";"Kami, para kutu, semua sudah berkumpul, tetapi sekarang dunia telah dengan lantang menandai akhirnya! Meskipun jumlah kami tumbuh besar, tampaknya karavan kami akan menjadi yang terakhir.&lt;page&gt;Hanya ada satu hal yang tersisa untuk dilakukan... tetapi persiapannya membutuhkan waktu. Jika perjalanan Anda kembali kepada kami, teman terkasih, Anda sendiri dipersilakan untuk berpartisipasi..."
TROUPE_LEADER_FLEATOPIA_HUNTER_HINT;"Miss Hornet, I must tell, we&#8217;ve seen evidence nearby of a hunter of our tribe, a flea that seeks fleas!&lt;page&gt;As pungent and gruff as their sort often are, they&#8217;re still useful to have around a caravan.&lt;page&gt;A flea of their rare skill, settled among us, could offer defence and more.&lt;page&gt;If you&#8217;re still to be helping grow our town, search them out, up atop the muck choked ducts.";"Nona Hornet, saya harus memberitahu, kami telah melihat bukti di dekat sini tentang seorang pemburu dari suku kami, seekor kutu yang mencari kutu!&lt;page&gt;Meskipun jenis mereka sering kali tajam dan kasar, mereka tetap berguna di sekitar karavan.&lt;page&gt;Seekor kutu dengan keterampilan langka mereka, menetap di antara kami, bisa menawarkan pertahanan dan banyak lagi.&lt;page&gt;Jika Anda masih membantu mengembangkan kota kami, carilah mereka, di atas saluran yang tersumbat lumpur."
FESTIVAL_POT_INSPECT;A cauldron full of Flea Brew.;Sebuah kuali penuh dengan Flea Brew.
TROUPLE_HUNTER_MEET_COMPLETE;"&lt;hpage&gt;Fair greetings again, large flea. Of your many companions, I had little worry you would survive safe to find this caravan.&lt;hpage&gt;Would you tell me now of the task that saw you so apart from your fellows, and so fearsome in form?&lt;page&gt;Grrr....Mine was to track, by trail and smell and senses sharp. Find our friend fleas, our young most of most, to bring them together so strong they could grow.&lt;page&gt;A task once important, mine! But not now. All fleas are here, safe. A rare many! Time for toasts, and brew to fill our bellies!";"Salam lagi, kutu besar. Dari banyak teman Anda, saya tidak terlalu khawatir Anda akan bertahan dengan aman untuk menemukan karavan ini.&lt;hpage&gt;Maukah Anda memberi tahu saya sekarang tentang tugas yang membuat Anda begitu terpisah dari teman-teman Anda, dan begitu menakutkan dalam bentuk?&lt;page&gt;Grrr....Tugas saya adalah melacak, melalui jejak dan bau dan indra yang tajam. Mencari teman-teman kutu kami, yang paling muda dari semuanya, untuk membawa mereka bersama agar mereka bisa tumbuh kuat.&lt;page&gt;Tugas yang dulu penting, milik saya! Tapi tidak sekarang. Semua kutu ada di sini, aman. Jumlah yang langka! Waktunya untuk bersulang, dan brew untuk mengisi perut kita!"
TROUPE_LEADER_GREYMOOR_CANLEAVE;"Look here! All these lively fleas flocked to our caravan. Thanks to you and your hunting, our numbers grow grand. Mayhap, in time, we could grow to match even those caravans of our fabled past?&lt;hpage&gt;To see so many safe is a welcome sight, Fleamaster. Their playful cheer suggests you are a fine steward for the swelling troupe.&lt;page&gt;Such kind words, Miss Hornet! How lucky we are to have found a friend so fair!&lt;page&gt;But now, we must away! These moors have been our host long enough. It is time to climb and hoist towards drier caves!&lt;page&gt;Good friend to fleas, would you join us on this next journey? ";"Lihat di sini! Semua kutu yang lincah ini berbondong-bondong ke karavan kami. Berkat Anda dan perburuan Anda, jumlah kami tumbuh besar. Mungkin, seiring waktu, kita bisa tumbuh bahkan menyamai karavan-karavan dari masa lalu kita yang termasyhur?&lt;hpage&gt;Melihat begitu banyak yang aman adalah pemandangan yang disambut baik, Fleamaster. Keceriaan mereka yang menyenangkan menunjukkan bahwa Anda adalah pengurus yang baik untuk rombongan yang membengkak.&lt;page&gt;Kata-kata yang baik seperti itu, Nona Hornet! Betapa beruntungnya kami telah menemukan teman yang begitu baik!&lt;page&gt;Tapi sekarang, kita harus pergi! Padang rumput ini telah menjadi tuan rumah kita cukup lama. Sudah waktunya untuk mendaki dan menuju gua-gua yang lebih kering!&lt;page&gt;Teman yang baik bagi kutu, maukah Anda bergabung dengan kami dalam perjalanan berikutnya?"
FG_DODGE_COMPLETED_CHAMP;"Vikna. The trial has ended.&lt;page&gt;Bug not flea... impressive was your performance. Your score exceeds even my own.&lt;page&gt;To see skill so much, moments before everything ends, gives me unexpected joy.&lt;page&gt;Rishkiz... I congratulate you, champion.";"Vikna. Percobaan telah berakhir.&lt;page&gt;Serangga bukan kutu... penampilan Anda mengesankan. Skor Anda melebihi skor saya sendiri.&lt;page&gt;Melihat keterampilan yang begitu hebat, beberapa saat sebelum semuanya berakhir, memberi saya sukacita yang tak terduga.&lt;page&gt;Rishkiz... Saya mengucapkan selamat kepada Anda, juara."
FESTIVAL_BOARD_TITLE_DODGE;Dodge;Dodge
TROUPE_LEADER_GREYMOOR_MEET;"Ahh, Miss Hornet! Greetings, and well met, once again!&lt;page&gt;The journey here was long, but we didn&#8217;t lose a single flea! And now fate has brought us back together again... what a marvel!&lt;hpage&gt;It is good to see you safe, Fleamaster. The journey to this moor from the caverns below is long and dangerous.&lt;page&gt;Dangerous, certainly, but we fleas are born to roam!&lt;page&gt;And now, you must go and see Grishkin, sitting there by the bubbling cauldron. After long travel, we drink to revive our spirits!";"Ahh, Nona Hornet! Salam, dan senang bertemu, sekali lagi!&lt;page&gt;Perjalanan ke sini panjang, tapi kami tidak kehilangan satu pun kutu! Dan sekarang takdir telah membawa kita kembali bersama lagi... sungguh keajaiban!&lt;hpage&gt;Senang melihat Anda aman, Fleamaster. Perjalanan ke padang rumput ini dari gua-gua di bawah panjang dan berbahaya.&lt;page&gt;Berbahaya, tentu saja, tapi kami para kutu dilahirkan untuk berkeliaran!&lt;page&gt;Dan sekarang, Anda harus pergi dan menemui Grishkin, duduk di sana di samping kuali yang mendidih. Setelah perjalanan panjang, kami minum untuk membangkitkan semangat kami!"
TROUPE_HUNTER_WILD_MEET;"Grrr.. bug not flea. Why you must bother me? This spot is mine, fair fought and earned.&lt;hpage&gt;I won&#8217;t stay long, madam. Nor would I contest your right to this cave.&lt;hpage&gt;I have encountered several of your fellows fleas, united in a caravan. Perhaps you would consider joining with them?&lt;hpage&gt;Yours seems a hardy hide, and I fear alone they lack the strength to survive long in this land.&lt;page&gt;Caravan? Grrr. Felt it in my fur... Time for change. If caravan is close, then my task, these lands, may near be complete.&lt;page&gt;Now... Grrr. Much talk I gave. You leave me! Meet again at caravan, amongst good fellows. There I share my learnings of fleas and Pharloom. Till then, rest I need! Off, bug!";"Grrr.. serangga bukan kutu. Kenapa kamu harus mengganggu saya? Tempat ini milik saya, diperjuangkan dan didapatkan dengan adil.&lt;hpage&gt;Saya tidak akan tinggal lama, nyonya. Saya juga tidak akan menantang hak Anda atas gua ini.&lt;hpage&gt;Saya telah bertemu beberapa teman kutu Anda, bersatu dalam karavan. Mungkin Anda akan mempertimbangkan untuk bergabung dengan mereka?&lt;hpage&gt;Kulit Anda tampak kuat, dan saya khawatir sendirian mereka tidak memiliki kekuatan untuk bertahan lama di tanah ini.&lt;page&gt;Karavan? Grrr. Merasakannya di bulu saya... Waktunya untuk berubah. Jika karavan sudah dekat, maka tugas saya, di tanah ini, mungkin hampir selesai.&lt;page&gt;Sekarang... Grrr. Saya banyak bicara. Anda tinggalkan saya! Mari bertemu lagi di karavan, di antara teman-teman baik. Di sana saya akan berbagi pelajaran saya tentang kutu dan Pharloom. Sampai saat itu, saya butuh istirahat! Pergi, serangga!"
TROUPE_LEADER_GAMES_INTRO_TALK_2;"Ohhhh! What other choice do we poor wretches have?! Cruel fate leaves us with only one last task...&lt;page&gt;Dear friend... Miss Hornet! Forgive us, but we beg one more favour from you. Will you accompany us in our final act...?";"Ohhhh! Pilihan lain apa yang kami miliki, orang-orang malang ini?! Takdir kejam meninggalkan kami hanya dengan satu tugas terakhir...&lt;page&gt;Teman terkasih... Nona Hornet! Maafkan kami, tapi kami memohon satu bantuan lagi dari Anda. Maukah Anda menemani kami dalam tindakan terakhir kami...?"
FG_JUGGLE_COMPLETED_CHAMP;"Vikna! The game is ended, and we have a new Flea Juggle champion! Incredible!&lt;page&gt;Miss Hornet, with your skill I&#8217;m certain you could best all three of our games and become the grandest champion of them all!";"Vikna! Permainan telah berakhir, dan kita memiliki juara Flea Juggle baru! Luar biasa!&lt;page&gt;Nona Hornet, dengan keterampilan Anda, saya yakin Anda bisa mengalahkan ketiga permainan kami dan menjadi juara terbesar dari semuanya!"
CARAVAN_LECH_SAVED_ACT3;"My, what a sweet face now emerges from the darkness! Poor Kratt has been hiding here from those blackened beasts for too long, all alone!&lt;hpage&gt;The beasts and bugs ensnared by the black thread are dangerous indeed. You have done right to hide yourself from them, sir.&lt;hpage&gt;That metal carriage... It is yours, I assume?&lt;page&gt;Ooh, yes, yes! I&#8217;m setting out to join the nearest flea caravan, aren&#8217;t I? Safety in numbers, yes? I&#8217;ve had more than enough of venturing alone.&lt;page&gt;And you... I trust I will see you there? My carriage hides a special secret I&#8217;d gladly share with you when next we meet! Heh heh!";"Astaga, wajah yang manis sekarang muncul dari kegelapan! Kratt yang malang telah bersembunyi di sini dari binatang-binatang yang menghitam itu terlalu lama, sendirian!&lt;hpage&gt;Binatang dan serangga yang terjerat oleh benang hitam memang berbahaya. Anda telah melakukan hal yang benar untuk menyembunyikan diri dari mereka, tuan.&lt;hpage&gt;Kereta logam itu... Itu milik Anda, saya asumsikan?&lt;page&gt;Ooh, ya, ya! Saya akan pergi untuk bergabung dengan karavan kutu terdekat, bukan? Keamanan dalam jumlah, ya? Saya sudah lebih dari cukup berpetualang sendirian.&lt;page&gt;Dan Anda... saya yakin saya akan melihat Anda di sana? Kereta saya menyembunyikan rahasia khusus yang dengan senang hati saya bagikan kepada Anda saat kita bertemu lagi! Heh heh!"
TROUPE_LEADER_COMPLETE_QUEST1;"There are still many fleas for us to be united with though, and we&#8217;ve rested long enough. The caravan must head higher!&lt;page&gt;Oh but stranger, how remiss of me! I introduced myself earlier without ever asking for your own name. Forgive me! Please, what shall we call you?&lt;hpage&gt;You may call me Hornet, Fleamaster. Know that I, like you, am glad to see your fellow fleas safe with your caravan. These are dangerous lands to travel alone.&lt;hpage&gt;I still have a long journey ahead of me. If I come across any more fleas, I will assist where I am able.&lt;page&gt;Oh, vavenda! That is to say, incredible! What a beautiful thing for me to hear!&lt;page&gt;Dear friend... Miss Hornet. Our caravan must be away now, toward the wide moor high above. Would you travel with us, as our honoured guest?";"Masih banyak kutu untuk kita bersatu dengannya, dan kita sudah cukup beristirahat. Karavan harus pergi lebih tinggi!&lt;page&gt;Oh, tapi orang asing, betapa lalainya saya! Saya memperkenalkan diri saya lebih awal tanpa pernah menanyakan nama Anda sendiri. Maafkan saya! Tolong, kita panggil Anda siapa?&lt;hpage&gt;Anda bisa memanggil saya Hornet, Fleamaster. Ketahuilah bahwa saya, seperti Anda, senang melihat teman-teman kutu Anda aman bersama karavan Anda. Ini adalah tanah yang berbahaya untuk bepergian sendirian.&lt;hpage&gt;Saya masih memiliki perjalanan panjang di depan saya. Jika saya menemukan kutu lagi, saya akan membantu di mana saya bisa.&lt;page&gt;Oh, vavenda! Artinya, luar biasa! Sungguh hal yang indah bagi saya untuk didengar!&lt;page&gt;Teman terkasih... Nona Hornet. Karavan kita harus pergi sekarang, menuju padang rumput yang luas di atas. Maukah Anda bepergian bersama kami, sebagai tamu terhormat kami?"
TROUPE_MEMBER_TALL_FLEATOPIA;"So many awful places have us fleas travelled. Many times I almost die. But here is seems safe enough.&lt;page&gt;You will have rest too? Is space enough for us all now... friend.";"Begitu banyak tempat mengerikan yang kami para kutu telah jalani. Banyak kali saya hampir mati. Tapi di sini tampaknya cukup aman.&lt;page&gt;Anda akan beristirahat juga? Ada ruang yang cukup untuk kita semua sekarang... teman."
TROUPE_LEADER_MEET_JUDGE;"Welcome again, Miss Hornet! See how high our caravan has climbed, resting right on the doorstep of that mighty Citadel!&lt;hpage&gt;It is fortunate that all of your companions survive the trek, Fleamaster. The howling rise beside, and the tangled wood before it, have both claimed the lives of countless bugs.&lt;page&gt;Indeed! A perilous ascent! We have seen the many husks in passing. A mighty luck must shine on us, to journey with such success.";"Selamat datang lagi, Nona Hornet! Lihatlah seberapa tinggi karavan kita telah mendaki, beristirahat tepat di depan pintu Benteng yang perkasa itu!&lt;hpage&gt;Beruntung bahwa semua teman Anda selamat dari perjalanan, Fleamaster. Peningkatan yang melolong di samping, dan hutan yang kusut di depannya, keduanya telah merenggut nyawa serangga yang tak terhitung jumlahnya.&lt;page&gt;Memang! Pendakian yang berbahaya! Kami telah melihat banyak bangkai saat melintas. Keberuntungan yang perkasa harus menyinari kita, untuk melakukan perjalanan dengan kesuksesan seperti itu."
TROUPE_LEADER_COMPLETE_QUEST1_INTRO;Look, look! So many fleas have joined the caravan! What a miracle! We can not thank you enough for honouring our humble wish!;Lihat, lihat! Begitu banyak kutu telah bergabung dengan karavan! Sungguh keajaiban! Kami tidak bisa cukup berterima kasih karena Anda telah menghormati keinginan sederhana kami!
TROUPE_HUNTER_MEET_ACT3;"You remain, bug not flea? Would you seek service of me, ehh? Mine is knowledge much, the places of the lost little ones, heard and smelt across the caves.&lt;page&gt;You help find! And bring! Best we come together, we fleas all... now that times turn dark...";"Anda tetap di sini, serangga bukan kutu? Maukah Anda mencari layanan dari saya, ehh? Pengetahuan saya banyak, tempat-tempat anak-anak kecil yang hilang, terdengar dan tercium di seluruh gua.&lt;page&gt;Anda membantu menemukan! Dan membawa! Terbaik kita berkumpul, kita semua para kutu... sekarang saat-saat berubah menjadi gelap..."
FG_BOUNCE_DECLINE;As you wish, sweet one. Shall we just rest here together on the shore of eternity instead?;Sesuai keinginan Anda, yang manis. Haruskah kita beristirahat di sini bersama di tepi keabadian sebagai gantinya?
CARAVAN_LECH_SPA_PROMPT;Enter spa?;Masuk spa?
FG_JUGGLE_ACCEPT;Mamashka! I am saying, let the game begin! Flea Juggle!;Mamashka! Saya katakan, biarkan permainan dimulai! Flea Juggle!
TROUPE_LEADER_MEET_FLEATOPIA_TRAVELED;"What a beautiful spot you&#8217;ve gifted us, Miss Hornet! Safe apart from the dark and death of the lands beside. A place for fleas to grow smart and strong.&lt;page&gt;Here we shall see our travels end, for in Pharloom there could be no finer place to settle.&lt;hpage&gt;I am glad the location suits, Fleamaster. It is a calming thing to know these many fleas may survive. Most bugs of Pharloom seem destined for far bleaker fates.&lt;page&gt;Indeed! A hopeful future awaits! And only because of yourself and your efforts. To commemorate our arrival, it would be my pleasure to perform a small service for you.&lt;page&gt;I have been learning to sew, and the little fleas have been gathering materials for me. I thought I could add an extra pocket to your tool pouch, to make your travels just a little easier.&lt;page&gt;A trifling favour, much less than you deserve, but still I hope it meets to your satisfaction!";"Sungguh tempat yang indah yang Anda berikan kepada kami, Nona Hornet! Aman terpisah dari kegelapan dan kematian tanah di samping. Sebuah tempat bagi kutu untuk tumbuh cerdas dan kuat.&lt;page&gt;Di sini kita akan melihat perjalanan kita berakhir, karena di Pharloom tidak mungkin ada tempat yang lebih baik untuk menetap.&lt;hpage&gt;Saya senang lokasinya cocok, Fleamaster. Sungguh menenangkan mengetahui banyak kutu ini bisa bertahan. Sebagian besar serangga di Pharloom tampaknya ditakdirkan untuk nasib yang jauh lebih suram.&lt;page&gt;Memang! Masa depan yang penuh harapan menanti! Dan itu hanya karena Anda dan usaha Anda. Untuk memperingati kedatangan kami, saya akan senang untuk melakukan layanan kecil untuk Anda.&lt;page&gt;Saya telah belajar menjahit, dan kutu-kutu kecil telah mengumpulkan bahan untuk saya. Saya pikir saya bisa menambahkan saku tambahan ke kantong alat Anda, untuk membuat perjalanan Anda sedikit lebih mudah.&lt;page&gt;Bantuan sepele, jauh lebih sedikit dari yang pantas Anda dapatkan, tapi tetap saya harap itu memenuhi kepuasan Anda!"
FG_BOUNCE_INTRO_CHAMP;My dear Flea Bounce champion, will you play with us again? Let us dance and fly above the waters until the world itself falls away!;Juara Flea Bounce saya yang terkasih, maukah Anda bermain dengan kami lagi? Mari kita menari dan terbang di atas air sampai dunia itu sendiri jatuh!
CARAVAN_LECH_ACT3_MEET;"Sweet one! What a delight to see you emerge from the horrible darkness now enveloping the world!&lt;page&gt;Poor Kratt feared he would have only his mangy fellow fleas for company at the end of everything. How kind of you to spend your last moments here with me!";"Yang manis! Sungguh menyenangkan melihat Anda muncul dari kegelapan mengerikan yang sekarang menyelimuti dunia!&lt;page&gt;Kratt yang malang takut dia hanya akan memiliki teman-teman kutu lusuhnya sebagai teman di akhir segalanya. Betapa baiknya Anda menghabiskan saat-saat terakhir Anda di sini bersama saya!"
FESTIVAL_BOARD_HORNET_NAME;Hornet;Hornet
