name,original_text,translated_text
GREETER_TALK_1,"&lt;hpage&gt;What do you remember of your time caught upon the thread, Pavo?&lt;page&gt;Oh, ahh. It is difficult... Upsetting even to think. Strange, sad memories, not my own, and my own thoughts smothered amidst the tangle.&lt;page&gt;If one could choose to connect themself to something grander, that curse may seem a wonder. For myself, it now seems a horror.","&lt;hpage&gt;Apa yang kamu ingat dari waktu kamu terjebak dalam benang itu, Pavo?&lt;page&gt;Oh, ahh. Sulit... Bahkan memikirkannya saja sudah menyedihkan. Kenangan aneh dan sedih, bukan milikku, dan pikiran-pikiranku tercekik di tengah kekacauan itu.&lt;page&gt;Jika seseorang bisa memilih untuk terhubung dengan sesuatu yang lebih besar, kutukan itu mungkin tampak seperti keajaiban. Bagi aku, kini hal itu tampak seperti horor."
SPINNER_INTRO,"Oh! Ohhhh! They shall join... Union upon your thread... A gift, for your waking. A world strung to serve...&lt;hpage&gt;Creature, your claws guide those cursed threads but you are not their source. What role do you play in this vile affliction?","Oh! Ohhhh! Mereka akan bergabung... Persatuan di benangmu... Sebuah hadiah, untuk kebangkitanmu. Sebuah dunia yang diikat untuk melayani...&lt;hpage&gt;Makhluk, cakar-cakarmu mengarahkan benang-benang terkutuk itu, tetapi kamu bukanlah sumbernya. Peran apa yang kamu mainkan dalam penderitaan keji ini?"
COURIER_SHOP_FIRSTDELIVERY,"&lt;page=T&gt;But hold, miss courier! Before depart you mustly know, all deliverings are in needing of great-great care!&lt;page=S&gt;No bump! No shake! No taking funny transport! Only leg, claw, wing must be used to see them where they need be going.&lt;page=S&gt;Carry the deliverings safe-safe, miss courier! Cared for like your own shell.","&lt;page=T&gt;Tunggu dulu, Nona Kurir! Sebelum berangkat, Anda harus tahu bahwa semua pengiriman membutuhkan perawatan yang sangat hati-hati!&lt;page=S&gt;Tidak boleh ada guncangan! Tidak boleh ada goyangan! Jangan gunakan transportasi yang aneh! Hanya kaki, cakar, atau sayap yang boleh digunakan untuk mengantarkan mereka ke tempat yang seharusnya.&lt;page=S&gt;Antarkan pengiriman dengan aman, Nona Kurir! Jaga mereka seperti cangkangmu sendiri."
COURIER_SHOP_BEGIN_FLEATOPIA_RETRY,"&lt;page=T&gt;Those good-goods, all packed fresh for the clever fleas. Take thems up for us, miss courier. Maybe new friends you might be making with your service? Yes-yes? ","&lt;page=T&gt;Barang-barang bagus itu, semuanya dikemas segar untuk para kutu yang cerdik. Bawakan untuk kami, Nona Kurir. Mungkin Anda bisa mendapatkan teman baru dengan layanan Anda? Ya-ya?"
DOCTOR_CLOSED,Bzzt! Who&#8217;s bothering me now?! Leave the great Yarnaby in peace! Shoo shoo!,Bzzt! Siapa yang mengganggu aku sekarang?! Biarkan Yarnaby yang hebat ini tenang! Pergi sana!
DOCTOR_CLOSED_CURSED,"&lt;hpage&gt;I am sick, madam, and badly in need of your service. I&#8217;ve become host to a vile infestation. It leeches my strength, and attempts to wrest control of my shell.","&lt;hpage&gt;Saya sakit, Nyonya, dan sangat membutuhkan bantuan Anda. Saya telah menjadi inang bagi infestasi yang menjijikkan. Infestasi itu menguras tenaga saya dan berusaha mengambil alih kendali tubuh saya."
DOCTOR_CONVO_1,"Halfwits, the lot of them! Such great achievement, wrought by Yarnaby! A bug healed full by my marvellous machine!&lt;page&gt;A few weaklings expire, and they all raise their claws. Is there no place for progress in their tiny minds?!","Orang-orang bodoh, semuanya! Prestasi besar ini, hasil karya Yarnaby! Sebuah bug telah disembuhkan sepenuhnya oleh mesin ajaibku!&lt;page&gt;Beberapa orang lemah mati, dan mereka semua mengangkat cakar mereka. Apakah tidak ada tempat untuk kemajuan dalam pikiran kecil mereka?!"
FISHER_DLG_02,"Bellhart&#8217;s lost much of its lustre, but we still offer some comfort to the pilgrims who climb this high.","Bellhart telah kehilangan banyak pesonanya, tetapi kami masih memberikan sedikit kenyamanan bagi para peziarah yang mendaki ke ketinggian ini."
GREETER_MEET_ACT3,"&lt;page&gt;Dear resident! To see you return alive is such a glimmer of light, even as the dark descends upon us all.&lt;hpage&gt;All these pilgrims gathered here... I had not expected so many to survive. The destruction beyond these bells suggested worse.&lt;page&gt;Indeed! Things should be worse! Would be worse, but for your tall warrior friend, her of those shining rings, who so fortunately chose our town to camp.&lt;page&gt;That brave bug now acts alone to guard our town and those pilgrims who flee for it.&lt;page&gt;For her efforts, our shells have stayed safe, though how long she can remain at that task... I do not dare to consider.","&lt;page&gt;Warga yang terhormat! Melihat Anda kembali dengan selamat adalah secercah cahaya, meskipun kegelapan telah menyelimuti kita semua.&lt;hpage&gt;Semua peziarah yang berkumpul di sini... Saya tidak menyangka begitu banyak yang selamat. Kehancuran di luar lonceng-lonceng ini menyiratkan hal yang lebih buruk.&lt;page&gt;Benar! Seharusnya keadaan lebih buruk! Akan lebih buruk, jika bukan karena teman prajuritmu yang tinggi, dia yang memakai cincin berkilau, yang dengan beruntung memilih kota kami untuk berkemah.&lt;page&gt;Kini, prajurit pemberani itu bertindak sendirian untuk menjaga kota kami dan para peziarah yang melarikan diri ke sini.&lt;page&gt;Berkat usahanya, cangkang-cangkang kami tetap aman, meski seberapa lama dia bisa bertahan dalam tugas itu... Aku tak berani memikirkannya."
COURIER_SHORT_QUEST_AVAILABLE,"My brother, Pill, still out there. Help-help others he must be, taking good-goods all across. I&#8217;m is only hope he stay safe-safe, but gone long is Pill. Too long!&lt;page&gt;On the wishwall, I&#8217;m placed my wish-wish, that my brother returns to me, and these bells of safety&#8217;s safe.&lt;hpage&gt;I shall check the wall, Tipp. If your wish aligns with my journey, I may track him down.","Adikku, Pill, masih di luar sana. Dia pasti sedang membantu orang lain, membawa barang-barang baik ke mana-mana. Aku hanya berharap dia tetap aman, tapi Pill sudah lama pergi. Terlalu lama!&lt;page&gt;Di dinding harapan, aku menempatkan harapanku, agar saudaraku kembali padaku, dan lonceng-lonceng keselamatan ini aman.&lt;hpage&gt;Aku akan memeriksa dinding itu, Tipp. Jika harapamu sejalan dengan perjalananku, aku mungkin bisa menemukannya."
SHOPKEEP_MEET_EXPANDED_ALT,"&lt;hpage&gt;Greetings, shopkeeper. Given the hardships of the lands beyond these bells, your store seems in remarkable order. &lt;page&gt;Aye, well, we&#8217;ve had our tough times too! Of once bustling Bellhart, only a few residents now remain.&lt;page&gt;But things are turned around for old Frey! Ho, yes! The town at least feels briefly at peace, and my courier has returned with fresh goods to trade. &lt;page&gt;Whether pilgrim or traveller, mine is the finest store you&#8217;ll have the fortune to visit throughout our blighted lands.","&lt;hpage&gt;Salam, pemilik toko. Mengingat kesulitan di tanah-tanah di luar lonceng ini, toko Anda tampak dalam keadaan yang luar biasa rapi. &lt;page&gt;Ya, memang, kami juga pernah mengalami masa-masa sulit! Dari Bellhart yang dulu ramai, kini hanya tersisa beberapa penduduk.&lt;page&gt;Tapi keadaan telah membaik bagi Frey yang tua! Ho, ya! Kota ini setidaknya terasa damai sejenak, dan kurir saya telah kembali dengan barang-barang segar untuk diperdagangkan. &lt;page&gt;Baik peziarah maupun pelancong, toko saya adalah yang terbaik yang akan Anda temui di seluruh tanah yang terkutuk ini."
SHOP_ITEM_FURNISHING_SPA_NAME,Personal Spa,Spa Pribadi
SHOPKEEP_SAVED_COURIER_1,"&lt;hpage&gt;Greetings again, shopkeeper. Your shelves are looking better stocked. I see the courier made their way back to you safely.&lt;page&gt;Oh yes, the cheeky little so-and-so came by and dropped his cargo off at last.&lt;page&gt;Poor dear was so shaken by his misadventures, I almost didn&#8217;t have the heart to dock his earnings.&lt;page&gt;All&#8217;s well now, though! Take a look at the lovely new goods I have available!","&lt;hpage&gt;Salam lagi, pemilik toko. Rak-rak Anda terlihat lebih penuh. Saya lihat kurirnya sudah kembali dengan selamat.&lt;page&gt; Oh ya, si nakal kecil itu akhirnya datang dan mengantarkan barangnya.&lt;page&gt;Si malang itu begitu terguncang oleh petualangannya yang buruk, aku hampir tidak tega untuk mengurangi penghasilannya.&lt;page&gt;Tapi sekarang semuanya baik-baik saja! Lihatlah barang-barang baru yang indah yang aku miliki!"
SPINNER_INTRO_2,"Ohhhh! She is here! The rare birthling! Precious child of Wyrm and Weaver!&lt;page&gt;Spawn of those who dared to flee. She has found her way home... at last.&lt;page&gt;How fine her shell, and Silk, and claw... For you, mother... let me claim her all for you!","Ohhhh! Dia ada di sini! Bayi langka! Anak yang berharga dari Wyrm dan Weaver!&lt;page&gt;Keturunan mereka yang berani melarikan diri. Dia telah menemukan jalan pulang... akhirnya.&lt;page&gt;Betapa indahnya cangkangnya, Sutra, dan cakarnya... Untukmu, ibu... biarkan aku mengklaimnya sepenuhnya untukmu!"
SHOPKEEP_FURNISHING,A fine purchase you&#8217;ve made! Allow us a moment and we&#8217;ll get it set up in your bellhome.,"Pembelian yang bagus! Beri kami sedikit waktu, dan kami akan menginstalnya di bellhome Anda."
RELIC_DEALER_CYLINDER,"Ah! That relic you possess! A cylinder of the Citadel&#8217;s sacred vault! That there is a mighty find. You will give it, yes?&lt;hpage&gt;I will not, seeker. To extract what knowledge it holds, this cylinder requires a listening device, one you do not possess.&lt;hpage&gt;If it were passed, whatever secrets it contains would remain forever hidden from us both.&lt;page&gt;Pah... If it will not speak to me, I do not want it! Don&#8217;t trouble me until you have something worth my taking!","Ah! Benda pusaka yang kau miliki! Sebuah silinder dari ruang suci Citadel! Itu adalah penemuan yang luar biasa. Kau akan memberikannya, bukan?&lt;hpage&gt;Aku tidak akan, pencari. Untuk mengekstrak pengetahuan yang dikandungnya, silinder ini memerlukan alat pendengar, yang tidak kamu miliki.&lt;hpage&gt;Jika diserahkan, rahasia apa pun yang dikandungnya akan tetap tersembunyi selamanya dari kita berdua.&lt;page&gt;Pah... Jika ia tidak mau berbicara padaku, aku tidak mau! Jangan ganggu aku sampai kamu punya sesuatu yang layak untuk kuambil!"
COURIER_SHOP_BROKEN_SHORT,"&lt;page=T&gt;The deliverings, all broken-broke? Would you try-try again, miss courier? Pharloom&#8217;s bugs are so much in need of your help!","&lt;page=T&gt;Pengiriman-pengiriman, semuanya rusak? Mau coba lagi, Bu Kurir? Serangga Pharloom sangat membutuhkan bantuan Anda!"
PINSMITH_QUEST_CANCOMPLETE_REOFFER,"Bonva, traveller! You have the oil! Will you allow me to work wonder upon your blade?","Bonva, pelancong! Kamu memiliki minyaknya! Apakah kamu mengizinkan aku untuk melakukan keajaiban pada pedangmu?"
GREETER_MEET_ALT,"Welcome, welcome, weary pilgrim! Though glorious Bellhart may be past its finest shine, it still remains the last friendly stop before the Citadel. &lt;page&gt;It is the task of I, fair Pavo, to extend the warmest of welcome to those passing devout, such as your good self!&lt;page&gt;Now! I insist you enjoy our remaining hospitality, if only for a moment. We&#8217;ve wares to buy and services to enjoy!&lt;page&gt;Even in our reduced state, you&#8217;ll find ours as cozy a stop as can be offered in these ailing lands.","Selamat datang, selamat datang, peziarah yang lelah! Meskipun Bellhart yang megah mungkin telah melewati masa kejayaannya, ia tetap menjadi tempat peristirahatan terakhir yang ramah sebelum Citadel. &lt;page&gt;Tugasku, Pavo yang mulia, adalah menyambut dengan hangat para peziarah yang saleh, seperti dirimu sendiri!&lt;page&gt;Sekarang! Aku mendesakmu untuk menikmati sisa keramahan kami, meskipun hanya sebentar. Kami memiliki barang-barang untuk dibeli dan layanan untuk dinikmati!&lt;page&gt;Bahkan dalam keadaan kami yang terbatas, Anda akan menemukan tempat kami sebersahabat mungkin di tanah-tanah yang sedang sakit ini."
PINSMITH_QUEST_DECLINE,"Welly, nay? Certainly you make the safer choice. Better to keep one&#8217;s shell intact. ","Welly, ya? Tentu saja kamu membuat pilihan yang lebih aman. Lebih baik menjaga cangkangmu tetap utuh."
COURIER_SHOP_BEGIN_PILGRIMSREST_RETRY,"&lt;page=T&gt;Supplies for the rest-stop in the fields. We is used to like this delivering, when we was young and muchly brave.","&lt;page=T&gt;Persediaan untuk tempat istirahat di ladang. Kami terbiasa melakukan pengiriman seperti ini, ketika kami masih muda dan sangat berani."
COURIER_SHORT_REPEAT,"This town feel safe, just, but I&#8217;m is worries for others. Is Pharloom needing its good-goods?&lt;page&gt;Many bugs helped by us couriers, me and brother Pill. Special now when danger grows big-big. ","Kota ini terasa aman, tapi aku khawatir tentang orang lain. Apakah Pharloom membutuhkan barang-barang baiknya?&lt;page&gt;Banyak serangga yang dibantu oleh kami para kurir, aku dan saudara Pill. Khususnya sekarang ketika bahaya semakin besar."
SHOPKEEP_TAKEN_COURIER_1,"I saw it! Took my wish off the board, you did! Heading out after my stray courier, then?&lt;hpage&gt;My own tasks see me travel far, shopkeeper. If, on my journey, I happen upon the errant bug, I&#8217;ll make sure to send them your way.&lt;page&gt;Then you&#8217;ll have my thanks and more! It&#8217;s a rare bug who&#8217;d brave the wilds to aid a fellow.","Aku melihatnya! Kau menghapus permohonanku dari papan, ya? Mau pergi mengejar kurir yang hilang, ya?&lt;hpage&gt;Tugas-tugasku membuatku harus bepergian jauh, tukang toko. Jika, dalam perjalananku, aku kebetulan menemukan serangga yang tersesat, aku akan pastikan untuk mengirimkannya kepadamu.&lt;page&gt;Maka kau akan mendapat ucapan terima kasihku dan lebih lagi! Itu adalah serangga langka yang berani menjelajah hutan belantara untuk membantu sesama."
SHOP_ITEM_SPOOL_SEGMENT_DESC,"For a spool bearing no Silk, it&#8217;s surprisingly heavy. Do you think perhaps it could be a gift left behind by the old creeping ones?","Untuk sebuah gulungan yang tidak mengandung Sutra, ternyata cukup berat. Apakah menurutmu mungkin ini adalah hadiah yang ditinggalkan oleh makhluk-makhluk tua yang merayap?"
GREETER_CURSED_REPEAT,"If you really must find that wretched physician, speak to the old hermit lurking beneath Bellhart. He knows much more than he admits of the world...","Jika Anda benar-benar harus mencari dokter yang malang itu, bicaralah dengan pertapa tua yang bersembunyi di bawah Bellhart. Dia tahu jauh lebih banyak tentang dunia daripada yang dia akui..."
PINSMITH_UPGRADE_3_POST,"Welly, done! What miracle to work again upon steel so fine. Few pins left in Pharloom could attain such a sheen!&lt;page&gt;You must tell me, traveller, wherever did you come upon so splendid a weapon?&lt;hpage&gt;The blade was a gift, given by a noble tribe of my homeland. They forged the strongest steel, though it was rarely seen beyond their hive.&lt;hpage&gt;That tribe has now long passed, and with them the secrets to their craft.&lt;page&gt;Ahhh. If they are gone, it&#8217;s a rarer piece than would be guessed! But what grand luck for this humble pinmaster to have worked with such a weapon!","Welly, selesai! Betapa ajaibnya bisa bekerja lagi pada baja sehalus ini. Hanya sedikit paku yang tersisa di Pharloom yang bisa mencapai kilau semacam ini!&lt;page&gt;Kamu harus memberitahuku, pelancong, dari mana kamu mendapatkan senjata yang begitu indah ini?&lt;hpage&gt;Pedang itu adalah hadiah, diberikan oleh suku bangsawan dari tanah airku. Mereka menempa baja terkuat, meskipun jarang terlihat di luar sarang mereka.&lt;hpage&gt;Suku itu kini telah lama punah, dan bersama mereka rahasia keahlian mereka.&lt;page&gt;Ahhh. Jika mereka telah pergi, ini adalah barang yang lebih langka dari yang dibayangkan! Tapi betapa beruntungnya tukang paku yang rendah hati ini bisa bekerja dengan senjata semacam itu!"
SHOP_ITEM_FURNISHING_GRAMAPHONE_NAME,Gramophone,Gramofon
COURIER_SHOP_BEGIN_SONGCLAVE_RETRY,"&lt;page=T&gt;Good-goods for the pilgrims up high! Thems brave ones, settled up on that big-big Citadel.&lt;page=S&gt;These deliverings they will muchly need, miss courier. Carry them safe-safe, for us!","&lt;page=T&gt;Barang-barang bagus untuk para peziarah di atas sana! Mereka yang berani, tinggal di atas Benteng Besar itu.&lt;page=S&gt;Pengiriman ini sangat mereka butuhkan, Nona Kurir. Bawalah dengan aman, untuk kami!"
DOCTOR_CURSE_FIX_DECLINE,"Bzz-zzt! You hesitate! But your fear of my Extricator is born from mere ignorance, and you can overcome it with effort. Take a moment. Reconsider!","Bzz-zzt! Kamu ragu-ragu! Tapi ketakutanmu terhadap Extricator-ku berasal dari ketidaktahuan semata, dan kamu bisa mengatasinya dengan usaha. Ambil waktu sejenak. Pertimbangkan kembali!"
DOCTOR_CURSE_REOFFER,"The great Yarnaby can rid you of those nasty &#8220;roots&#8221;, but to crack your stiff shell my mighty Extricator needs an upgrade!","Yarnaby yang hebat dapat menghilangkan akar-akar yang mengganggu itu, tetapi untuk memecahkan cangkangmu yang kaku, Extricatorku yang perkasa membutuhkan peningkatan!"
SHOPKEEP_GENERIC,Hello again! Fancy buying something special before your tasks whisk you away?,Halo lagi! Mau beli sesuatu yang spesial sebelum tugas-tugasmu membuatmu sibuk?
COURIER_SHOP_MENTION_GOURMAND,"&lt;hpage&gt;Couriers, I require a rasher of meat, for an old bug in the Citadel. Can you prepare it for me?&lt;page=T&gt;A bug up-up? Theys knows our finest food? If theys appreciate, we can prepare it most prompt! Miss courier has only to ask.","&lt;hpage&gt;Kurir, saya membutuhkan sepotong daging, untuk seekor serangga tua di Citadel. Bisakah kalian menyiapkannya untuk saya?&lt;page=T&gt;Serangga di atas? Mereka tahu makanan terbaik kami? Jika mereka menghargainya, kami bisa menyiapkannya dengan cepat! Nona kurir hanya perlu meminta."
SHOP_ITEM_FURNISHING_DESK_DESC,A sturdy desk is the heart of any bellhome! Use it to take stock of your situation or organise your artefacts.,Meja yang kokoh adalah inti dari setiap bellhome! Gunakan meja ini untuk mengevaluasi situasi Anda atau mengatur barang-barang Anda.
DOCTOR_CURSE_FIX_REOFFER,"These roots that torment you so... I&#8217;m not altogether familiar with them, but it matters not!&lt;page&gt;If there&#8217;s something inside a body that must come out, we use great Yarnaby&#8217;s Extricator! It&#8217;s your only hope, bzzt!","Akar-akar ini yang begitu menyiksa dirimu... Aku tidak sepenuhnya mengenalinya, tapi itu tidak penting!&lt;page&gt;Jika ada sesuatu di dalam tubuh yang harus dikeluarkan, kita gunakan Yarnaby's Extricator yang hebat! Itu satu-satunya harapanmu, bzzt!"
DOCTOR_CURSE_DECLINE,"You&#8217;d ask my aid, but won&#8217;t assist yourself? Then leave! Remain suffering, and stop being a bother to me, bzzt!","Kamu minta bantuanku, tapi tidak mau membantu dirimu sendiri? Maka pergilah! Tetaplah menderita, dan berhentilah mengganggu aku, bzzt!"
SHOPKEEP_GENERIC_ACT3,"Fellow resident! The world quakes and crumbles, but while my shell stays safe my shop stays open.","Warga sekalian! Dunia berguncang dan hancur, tetapi selama cangkangku tetap aman, tokonya tetap buka."
PINSMITH_QUEST_COMPLETE_REFUSE,"Welly, nay? You hold the precious oil for yourself? For what purpose do you deny a pinmaster their work? There is only I alive to work with such a wondrous substance!","Welly, benarkah? Kau menyimpan minyak berharga itu untuk dirimu sendiri? Untuk apa kau menolak seorang ahli jarum untuk bekerja? Hanya aku yang masih hidup yang bisa bekerja dengan zat ajaib seperti itu!"
RELIC_DEALER_REMEET_ACT3,"What? What now? What&#8217;s all that great racket, what is it?&lt;hpage&gt;Greetings, ma&#8217;am. It is only I. If you are disturbed by the rending of these lands, I fear some blame is mine to bear.&lt;page&gt;Blame, is it? Pah. Those who come after us can apportion blame as they see fit.&lt;page&gt;For now, my collection is the only thing that matters! I must protect it!","Apa? Apa lagi? Apa semua keributan besar itu, apa itu?&lt;hpage&gt;Salam, Nyonya. Hanya aku. Jika Anda terganggu oleh kerusakan di tanah-tanah ini, aku takut sebagian kesalahan ada padaku.&lt;page&gt;Kesalahan, ya? Ah. Mereka yang datang setelah kita bisa membagi kesalahan sesuai kehendak mereka.&lt;page&gt;Untuk saat ini, koleksi saya adalah satu-satunya yang penting! Saya harus melindunginya!"
COURIER_SHOP_BEGIN_MASKMAKER,"&lt;page=S&gt;A delivery deadly, dangerous, fiercably cold, for old bug up there that does need it much-much! Serves us all he does, so we serve back.&lt;page=T&gt;And great test for you, miss courier! Most challenging-challenge this. The lacquer to bring is sloshy-slosh. A hard carry even for the best.&lt;hpage&gt;I have met this maker. His is a long service, worthy of respect. I will be glad to aid his efforts.","&lt;page=S&gt;Pengiriman yang mematikan, berbahaya, dan sangat dingin, untuk serangga tua di sana yang sangat membutuhkannya! Dia melayani kita semua, jadi kita pun membalasnya.&lt;page=T&gt;Dan ujian besar untukmu, Nona Kurir! Ini tantangan terberat. Cat yang harus dibawa sangat cair dan sulit dibawa, bahkan bagi yang terbaik.&lt;hpage&gt;Saya pernah bertemu pembuatnya. Dia telah melayani lama, layak dihormati. Saya akan senang membantu usahanya."
COURIER_SHOP_BEGIN_PILGRIMSREST,"&lt;page=S&gt;Deliverings for the waystation in the fields at Pharloom&#8217;s edge, a small rest-stop, still serving.&lt;page=S&gt;This journey is maybe not so very hard for you, miss courier? We think you is perfect for this wish!","&lt;page=S&gt;Pengiriman untuk pos peristirahatan di ladang di tepi Pharloom, sebuah pos peristirahatan kecil yang masih beroperasi.&lt;page=S&gt;Perjalanan ini mungkin tidak terlalu sulit bagi Anda, Nona Kurir? Kami pikir Anda sangat cocok untuk tugas ini!"
GREETER_REPEAT,"Welcome, welcome, travellers all! Rest your weary shell and revive your flagging spirit!&lt;page&gt;Bellhart! Glorious, gleaming, and very very safe! Stay a while before you begin your final climb!","Selamat datang, selamat datang, para pelancong! Istirahatkan cangkangmu yang lelah dan segarkan semangatmu yang lesu!&lt;page&gt;Bellhart! Megah, berkilau, dan sangat sangat aman! Beristirahatlah sebentar sebelum memulai pendakian terakhirmu!"
DOCTOR_MAGGOT_REPEAT,"Go and rest! Bzzt! Free yourself of your trifling ailment and leave me in peace! The great Yarnaby has no time for petty maladies!&lt;hpage&gt;Very well, madam. I did not mean to waste your time.","Pergilah dan istirahatlah! Bzzt! Bebaskan dirimu dari penyakit remehmu dan biarkan aku tenang! Sang Yarnaby yang agung tidak punya waktu untuk penyakit-penyakit sepele!&lt;hpage&gt;Baiklah, Nyonya. Aku tidak bermaksud membuang-buang waktumu."
SHOPKEEP_MEET_EXPANDED,"&lt;hpage&gt;Greetings, shopkeeper. It seems you&#8217;ve recovered well from that silken affliction.&lt;page&gt;Ah! Well, I&#8217;m a clever bug. When that strange thread struck down from above, I shut up tight and huddled in my bellhome.&lt;page&gt;Might&#8217;ve been a problem for the others about here, but my store was flush with supplies, so no fear I&#8217;d go hungry.&lt;hpage&gt;Your preparedness served you well then, and it seems your store is still well-stocked.&lt;page&gt;Oh yes, even my supplier is back to work, so I have plenty of goods to show you!","&lt;hpage&gt;Salam, pemilik toko. Sepertinya Anda sudah pulih dengan baik dari penyakit sutra itu.&lt;page&gt;Ah! Ya, aku memang serangga yang cerdik. Ketika benang aneh itu turun dari atas, aku menutup diri rapat dan bersembunyi di rumah belaku.&lt;page&gt;Mungkin itu masalah bagi yang lain di sini, tapi tokonya penuh dengan persediaan, jadi aku tidak takut akan kelaparan.&lt;hpage&gt; Kesiapanmu membantumu saat itu, dan sepertinya tokomu masih penuh dengan persediaan.&lt;page&gt;Oh ya, bahkan pemasokku sudah kembali bekerja, jadi aku punya banyak barang untuk ditunjukkan padamu!"
PINSMITH_UPGRADE_4_PRE_REOFFER,"Welly now! You have the oil, traveller! Allow me to bring about a shine bright as none before!","Ayo, Welly! Kamu punya minyaknya, pelancong! Biarkan aku membuatnya berkilau seperti belum pernah sebelumnya!"
RELIC_DEALER_ASK_PROMPT_PLURAL,Give Relics?,Memberikan Relik?
DOCTOR_CONVO_2,"But, hold! There is something more about you... I&#8217;ve sliced the shells of countless filthy pilgrims! All those plain, greying innards! Yours are something else entirely!&lt;page&gt;It tickles at my mind, still! Bzzt! What is it of your shell that eludes even my perfect, precise perception?&lt;page&gt;Would you show me, specimen? Go on! Let the great Yarnaby peer at your deeper, darker secrets!&lt;hpage&gt;I&#8217;ve no desire to see my shell pried into further, healer. Your service has succeeded, and taken its toll in pain. I hope only that I never again need to seek your aid.","Tapi, tunggu dulu! Ada sesuatu yang lebih tentang dirimu... Aku telah membedah cangkang puluhan peziarah kotor! Semua isi perut yang biasa dan kusam itu! Milikmu benar-benar berbeda!&lt;page&gt;Hal itu masih mengganggu pikiranku! Bzzt! Apa yang ada di cangkangmu yang bahkan melampaui persepsiku yang sempurna dan presisi?&lt;page&gt;Akankah kau memperlihatkannya padaku, spesimen? Ayo! Biarkan Yarnaby yang agung melihat rahasia terdalam dan tergelapmu!&lt;hpage&gt;Aku tak ingin cangkangku dibuka lebih jauh lagi, penyembuh. Layananku telah berhasil, dan telah mengambil korban dalam rasa sakit. Aku hanya berharap tak perlu lagi mencari bantumu."
PINSMITH_FURTHER_REPEAT,"If ever upon your long road more oil is acquired, seek my service with haste! Who knows what form we could find deeper within your blade&#8217;s sharpened steel!","Jika suatu saat di perjalanan panjangmu kau memperoleh lebih banyak minyak, segera carilah bantuanku! Siapa tahu bentuk apa yang bisa kita temukan di dalam baja tajam pedangmu!"
DOCTOR_CLOSED_ACT3,Gahh! Who keeps making all that racket out there?! Such horrid shaking and screaming. The crucial work is being spoiled! Bzzzt!,Aduh! Siapa yang terus membuat keributan di luar sana?! Getaran dan teriakan yang mengerikan. Pekerjaan penting ini jadi terganggu! Bzzzt!
DOCTOR_CURSE_ENDED,"The operation... a success! The simpletons hiding in that blasted bellvein would shudder into dust if they saw how much I achieve without them!&lt;hpage&gt;Madam... I shan&#8217;t lie, that was an ordeal such as I have rarely suffered...&lt;hpage&gt;And yet, the parasite does seem to have been... unbound somewhat. Whatever remnant still lingers in my shell feels calmed, enough for me to claim its power as my own.&lt;hpage&gt;Perhaps this is a fortunate result after all.&lt;page&gt;Of course. Of course! Great Yarnaby has healed you! Shout it through the caverns, scream it from the great spinning towers!&lt;page&gt;Just make sure they hear you in the so-called &#8216;civilised&#8217; settlements of this ignorant land!","Operasi... berhasil! Para bodoh yang bersembunyi di dalam urat nadi terkutuk itu akan hancur menjadi debu jika mereka melihat betapa banyak yang telah aku capai tanpa mereka!&lt;hpage&gt;Nyonya... aku tidak akan berbohong, itu adalah cobaan yang jarang aku alami...&lt;hpage&gt; Namun, parasit itu tampaknya telah... terlepas sedikit. Sisa-sisa yang masih tersisa di cangkangku terasa tenang, cukup bagiku untuk mengklaim kekuatannya sebagai milikku.&lt;hpage&gt;Mungkin ini adalah hasil yang beruntung setelah semua.&lt;page&gt;Tentu saja. Tentu saja! Great Yarnaby telah menyembuhkanmu! Teriakkan itu di gua-gua, teriakkan dari menara-menara berputar yang besar!&lt;page&gt;Pastikan mereka mendengarmu di pemukiman-pemukiman yang disebut &#8216;civilised&#8217; di tanah bodoh ini!"
RELIC_DEALER_POSTWINDOW_COMPLETE_REPEAT,"A mighty collection of the past, is it not? If only I could hoard all of history here with me!","Sebuah koleksi yang luar biasa dari masa lalu, bukan begitu? Andai saja aku bisa mengumpulkan seluruh sejarah di sini bersamaku!"
SHOPKEEP_MEET_ACT3,"Fellow resident, welcome home! The world may quake and crumble, and threaten its end, but while my shell stays safe my shop stays open.","Sesama tetangga, selamat datang di rumah! Dunia mungkin berguncang dan hancur, dan mengancam akan berakhir, tetapi selama cangkangku tetap aman, tokonya tetap buka."
DOCTOR_CURSE_FIX_ACCEPT,"Yes... yes! Bzzt! Finally, a specimen worthy of my mighty Extricator! My beautiful, unfairly-maligned Extricator! Come this way, bzzt...","Ya... ya! Bzzt! Akhirnya, spesimen yang pantas untuk Extricator ku yang perkasa! Extricator ku yang indah, yang secara tidak adil difitnah! Ayo kemari, bzzt..."
